"Long","Lat","grupo","entidad","id"
-99.493436752,20.8105148210001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4934073769999,20.810218608,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4933783859999,20.8098938140001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4932873669999,20.809599475,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4932668389999,20.809407881,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4933650739999,20.8090778330001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4934644179999,20.8087208740001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.493552762,20.8084163960002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.49355184,20.8081331550001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.493584046,20.807734424,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4936501589999,20.8074614820002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.493827629,20.807093805,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.494131232,20.8067822760001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4949997429999,20.806013967,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.495679646,20.8056238570001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.496193247,20.8056013900001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4969601339999,20.8058039910001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.498036819,20.8059212520001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4987617909999,20.8056568850001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4991819009999,20.805303327,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.499507683,20.804883394,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4996839429999,20.8046196820001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.499727466,20.80427337,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.499670565,20.8039483310002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.499524261,20.8036025740001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4991768149999,20.803215436,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.498853802,20.8029472510001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.498479177,20.802724717,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4982068399999,20.8025977210002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.497907163,20.8024260810002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.49762809,20.8023182730001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4971412469999,20.8022247540001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.496158639,20.8020922410001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4949453989999,20.8020340810001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.494308577,20.8019487460001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4939849539999,20.8018237910001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4938397559999,20.80181372,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.493716992,20.8018350530001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4936165999999,20.8018668130001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4935051379999,20.8019300770002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.493315648,20.8020355260001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.493126164,20.802140975,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4928696409999,20.8022361270001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.492523856,20.8023525130001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.492166837,20.8024479540001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.491776316,20.802543488,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4914861589999,20.8025967730001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.491128793,20.8025873040001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.490771399,20.802567346,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.490547901,20.802515532,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4904136659999,20.802442484,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4902234619999,20.802327633,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.489988696,20.8022443790001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.489821096,20.8022133860001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4896870979999,20.8022137680001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.489553168,20.8022351320001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4893969399998,20.8022670500001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4892628409999,20.8022359600002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4891061409999,20.8021210110002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4890051339999,20.8019639430001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4889377279999,20.801838249,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4889258859999,20.801628474,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4889475419999,20.8014186010001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4889248729999,20.8013137600001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4888687339999,20.8012195060001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.488756387,20.8010554770001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.488654974,20.8007725240001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.488597251,20.800185221,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.488618303,20.7997865250001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.488706279,20.7993666540001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4889394839999,20.7989673510002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4892395549999,20.798525897,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.489344666,20.7981767730001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4894887039999,20.797766498,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.489574799,20.7974201430001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4897673709999,20.7970370510001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4899505809999,20.796754175,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4901628279999,20.7964621100001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4905272819999,20.796052387,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.491534864,20.7950417950001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.492517199,20.7942934620001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.493480215,20.7934453500001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4945496719999,20.7924380370001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4959094379999,20.7915186790001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.496814466,20.791117642,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4972535879999,20.790944623,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4980015609999,20.7908927040001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.498549537,20.7911533750001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.499086833,20.7915609410001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5000389209999,20.7924708430002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5008766579999,20.793385066,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.501320288,20.793864491,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.501398933,20.7940111270001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5014777169999,20.794199727,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5015226239999,20.7942730290001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5016903869999,20.7943564610001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.50184702,20.7944504170002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.501947931,20.794576008,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.502216468,20.7947430710001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5024179759999,20.7948998390001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5026081789999,20.7950146760001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.502865201,20.7950768670001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.503144451,20.795107519,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5033454029999,20.7950964400001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5035684109999,20.79500137,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5037688419999,20.7948329360001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.503912847,20.7944863280001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.503990172,20.7942343290001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5040451999999,20.7939928870002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.504078034,20.7937934720001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.504044085,20.7936571950001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5039208429999,20.7935316700001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.503786575,20.7934481420001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5036072589999,20.79324935,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.503449895,20.792935095,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5033034899999,20.7925578690001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.503201777,20.7921910010001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.503066119,20.7916878560001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.502986606,20.7912789610002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5029353729999,20.790841561,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5029295159999,20.790745938,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5029175499999,20.7905046920001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5029162289999,20.7901060580002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.502903466,20.7896235350001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.502891016,20.789235423,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.502845239,20.7888998620001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5027883689999,20.7885853160001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5026759539999,20.7883548530002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.502541101,20.7880929870001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5024062489999,20.7878311190001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.502308964,20.7875057420001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5021847039999,20.7871948050001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.502068602,20.7870213970001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5018597919999,20.7867613830001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5016818399999,20.7865157620001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5014808039999,20.786277443,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5013028289999,20.78622225,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.50110684,20.786031736,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5009949939999,20.785869303,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5008894059999,20.785730105,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.500771642,20.78564907,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5006661689999,20.7855447430002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.500560702,20.7854404200002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5004551919999,20.7853244730001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5003064729999,20.785231901,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.50018869,20.7851450530001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.500019728,20.7850638680001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4998170039999,20.785072745,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.499623092,20.7850815960001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4993675589999,20.7851154840001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4991029909999,20.7850831090001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.498829659,20.7850673300002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4986005389999,20.7850928570001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.498380079,20.7850686360001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.498071295,20.7849949570002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.497859591,20.7849541370002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.49762098,20.7847725300001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4974178769999,20.7846653960002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.49724105,20.784508467,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.497126072,20.7843927930001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4969580959999,20.784244125,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.496763587,20.7840706740001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4966157549998,20.783932603,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.49649236,20.783754623,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.496444615,20.783574417,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4963999389999,20.7833922480002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.49637279,20.783176881,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4963720049999,20.782936579,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.496380008,20.7826879660001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.496306078,20.7823526070002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.49634069,20.7821536340002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.496339743,20.7818636150001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4963742399999,20.7816315000001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4964525499999,20.7813163920002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.496628175,20.7811087250001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.496851573,20.7809316410001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4970519569999,20.780752722,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.497330597,20.7806050500001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4976765009999,20.7805411030001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4980560389999,20.780519021,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4983797859999,20.7805075930001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.4987724529999,20.7804698310002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.499319427,20.7804367700001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.499855133,20.7803722670001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5002900759999,20.7802241350001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5007023789999,20.7799816530001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.501169917,20.779560668,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5014588189999,20.779140206,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5016464669999,20.778489246,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5017457709999,20.7772856790002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5019509989999,20.775197473,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5021829889999,20.7744519680001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5023932029999,20.7738743760001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5028409629999,20.7734250210002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.503330799,20.7731004070001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5038552809999,20.7730254370001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5044021209999,20.7729608890001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.50497254,20.7730072160001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.505530198,20.7727797650001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.506101492,20.7722913730001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5063080659999,20.7720111380001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.506452221,20.7717169790002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5064627609999,20.7715281200001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.506417437,20.7713289330001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5063611959999,20.771203212,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5062266319999,20.7710252710002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5059698849999,20.7706738630001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5054977129998,20.770200544,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5050738229999,20.7697952990002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5044586159999,20.7694404310001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5043124049999,20.7691156540002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.504168339,20.7685528260001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.504010423,20.768161058,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.503922041,20.7678794620001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.503865263,20.7677093410001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5038209759999,20.767539185,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5037830909999,20.767415984,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5037202209999,20.7672928590001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5036698839999,20.7671814390001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5036194469999,20.767040659,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5036004359999,20.766958508,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.503562571,20.7668411820001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5035435029999,20.766741414,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.503537061,20.7666827120001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.503551011,20.7666111110001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5035309199999,20.7665550550001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5035405629999,20.7664615020001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5036092069999,20.7661526700002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.503708083,20.7659559800001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.503817006,20.765787317,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.503985858,20.7656839430002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.504293928,20.7655427540001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5044529519999,20.765476818,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5046716639999,20.7654013570001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.504790848,20.7653261890001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.504880325,20.7652978680001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5049898669999,20.7653162500001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5051392479999,20.7653438690001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.50539808,20.7653618110002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.505626959,20.7653517860002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.50582589,20.76531379,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5060846269999,20.7653036770001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.506303525,20.7652843260001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.506492591,20.7652744170001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5066418789999,20.765273977,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.506731455,20.7652737120001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5070745579999,20.7652747630001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.5074102029999,20.7652307070002,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.507549508,20.7652209430001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.507688845,20.7652205320001,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.50780837,20.765248233,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
-99.507987578,20.76526641,"Cadereyta de Montes_1","Querétaro","Querétaro_Cadereyta de Montes_1"
